ID,method,fanIN,fanOUT,localVar,parametersCount,commentToCodeRatio,countPath,complexity,execStmt,maxNesting,readability,cos,Purpose,Notice,UnderDev,StyleAndIde,Metadata,Discarded,featureEnvy,longParam,messageChains,longMethod,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy
2,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:removeTreeModelListener,0,1,0,1,0.0,0,1,3,0,0.05798223987221718,0.0,0,0,0,0,0,0,0,0,0,0,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
2,com.puppycrawl.tools.checkstyle.gui.JTreeTable:setRowHeight,2,2,0,1,0.2857142857142857,1,3,7,1,0.7084401249885559,0.7008255578851516,0,0,0,0,0,0,0,0,0,0,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
2,com.puppycrawl.tools.checkstyle.api.ScopeUtils:inInterfaceBlock,9,2,0,1,0.3333333333333333,3,6,15,3,0.2904435694217682,0.0791807582464896,0,0,0,0,0,0,0,0,0,0,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
2,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:fireTreeNodesRemoved,0,2,0,4,0.0,3,3,10,2,0.0028039910830557346,0.0,0,0,0,0,0,0,0,0,0,0,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
2,com.puppycrawl.tools.checkstyle.api.ScopeUtils:inCodeBlock,5,2,0,1,0.4166666666666667,2,5,12,2,0.30934780836105347,0.10263160115815709,0,0,0,0,0,0,0,0,1,0,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false
2,com.puppycrawl.tools.checkstyle.gui.JTreeTable:JTreeTable,0,8,0,1,0.0,1,2,15,1,1.256546820513904E-4,0.0,0,0,0,0,0,0,0,0,0,0,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
2,com.puppycrawl.tools.checkstyle.gui.JTreeTable:updateUI,1,2,0,0,0.5,1,3,8,1,0.04554019495844841,0.3151267458316272,0,0,0,0,0,0,0,0,1,0,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,false
2,com.puppycrawl.tools.checkstyle.checks.RightCurlyCheck:RightCurlyCheck,0,0,0,0,0.5,0,1,4,0,0.9410085678100586,0.7905694150420948,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,false
2,com.puppycrawl.tools.checkstyle.OptionTest:testOperatorWrapOption,0,4,0,0,0.0,0,1,10,0,0.002517745131626725,0.0,0,0,0,0,0,0,0,0,0,0,2,2,28.0,14.0,14.0,0.0,0.0,0.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,false
2,com.puppycrawl.tools.checkstyle.gui.AbstractTreeTableModel:getColumnClass,3,0,0,1,0.0,0,2,3,0,0.7563268542289734,0.0,0,0,0,0,0,0,0,0,0,0,2,2,20.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0,0.0,0.0,0.5,0.1,0.0,false
